,subject,subunit,group,variable
62604,S_T5,CELL_S_T5_20,T,1.0813303849308291
62605,S_T5,CELL_S_T5_20,T,2.5227476195873133
62606,S_T5,CELL_S_T5_20,T,1.2603255657981922
62607,S_T5,CELL_S_T5_20,T,1.1058696912132986
62608,S_T5,CELL_S_T5_20,T,0.9793806704505109
62609,S_T5,CELL_S_T5_20,T,2.8367645878600225
62610,S_T5,CELL_S_T5_20,T,2.663115901560547
62611,S_T5,CELL_S_T5_20,T,1.5120634366344163
62612,S_T5,CELL_S_T5_20,T,1.1812771969287865
62613,S_T5,CELL_S_T5_20,T,2.234609835568037
62614,S_T5,CELL_S_T5_20,T,1.5235093414296879
62615,S_T5,CELL_S_T5_20,T,1.372880751721136
62616,S_T5,CELL_S_T5_20,T,1.7891825724394868
62617,S_T5,CELL_S_T5_20,T,1.2917482469827382
62618,S_T5,CELL_S_T5_20,T,1.7706511880198632
62619,S_T5,CELL_S_T5_20,T,1.1861141372572694
62620,S_T5,CELL_S_T5_20,T,1.1085632194396986
62621,S_T5,CELL_S_T5_20,T,1.2773623420427995
62622,S_T5,CELL_S_T5_20,T,2.5300783236326363
62623,S_T5,CELL_S_T5_20,T,1.88586064835518
62624,S_T5,CELL_S_T5_20,T,1.5727273850987984
62625,S_T5,CELL_S_T5_20,T,1.5292288089311092
62626,S_T5,CELL_S_T5_20,T,1.967837643137712
62627,S_T5,CELL_S_T5_20,T,1.4832332657447562
62628,S_T5,CELL_S_T5_20,T,1.9604469641419666
62629,S_T5,CELL_S_T5_20,T,2.8610145943409546
62630,S_T5,CELL_S_T5_20,T,2.3535470513114176
62631,S_T5,CELL_S_T5_20,T,1.9498676745568886
62632,S_T5,CELL_S_T5_20,T,1.1679885940764108
62633,S_T5,CELL_S_T5_20,T,1.9474008204544644
62634,S_T5,CELL_S_T5_21,T,1.1470961379115585
62635,S_T5,CELL_S_T5_21,T,1.7355973198218324
62636,S_T5,CELL_S_T5_21,T,1.8221828710873458
62637,S_T5,CELL_S_T5_21,T,2.2392978223665803
62638,S_T5,CELL_S_T5_21,T,2.055765499627092
62639,S_T5,CELL_S_T5_21,T,1.0784032314234049
62640,S_T5,CELL_S_T5_21,T,1.2029815963338857
62641,S_T5,CELL_S_T5_21,T,1.4291080030794479
62642,S_T5,CELL_S_T5_21,T,1.3408379813126108
62643,S_T5,CELL_S_T5_21,T,2.1615086798021954
62644,S_T5,CELL_S_T5_21,T,2.189132703529539
62645,S_T5,CELL_S_T5_21,T,2.3871460160470916
62646,S_T5,CELL_S_T5_21,T,1.263044785217143
62647,S_T5,CELL_S_T5_21,T,1.9051398517868485
62648,S_T5,CELL_S_T5_21,T,1.5233241585426647
62649,S_T5,CELL_S_T5_21,T,1.4286455517358325
62650,S_T5,CELL_S_T5_21,T,1.6375653836172648
62651,S_T5,CELL_S_T5_21,T,1.2456005813063311
62652,S_T5,CELL_S_T5_21,T,1.9420362465723073
62653,S_T5,CELL_S_T5_21,T,1.5740265253420376
62654,S_T5,CELL_S_T5_21,T,1.4437286576861894
62655,S_T5,CELL_S_T5_21,T,1.4241379784940407
62656,S_T5,CELL_S_T5_21,T,0.8648289827632771
62657,S_T5,CELL_S_T5_21,T,1.5785822390920512
62658,S_T5,CELL_S_T5_21,T,1.2700308085446113
62659,S_T5,CELL_S_T5_21,T,1.2248520568366035
62660,S_T5,CELL_S_T5_21,T,1.7651844189672556
62661,S_T5,CELL_S_T5_21,T,1.8357908064662318
62662,S_T5,CELL_S_T5_21,T,2.3424313790332745
62663,S_T5,CELL_S_T5_21,T,1.6393170326970208
62664,S_T5,CELL_S_T5_21,T,0.9481579369223009
62665,S_T5,CELL_S_T5_21,T,1.5530240951680165
62666,S_T5,CELL_S_T5_21,T,1.6950157530953516
62667,S_T5,CELL_S_T5_21,T,1.834478796348287
62668,S_T5,CELL_S_T5_21,T,1.0527753415558827
62669,S_T5,CELL_S_T5_21,T,1.1152999802861836
62670,S_T5,CELL_S_T5_21,T,2.4227637100574873
62671,S_T5,CELL_S_T5_21,T,1.570627729790448
62672,S_T5,CELL_S_T5_21,T,2.078401099298285
62673,S_T5,CELL_S_T5_21,T,1.8054548293611226
62674,S_T5,CELL_S_T5_21,T,1.2371608092345991
62675,S_T5,CELL_S_T5_21,T,0.8167190908006003
62676,S_T5,CELL_S_T5_21,T,1.61588734438461
62677,S_T5,CELL_S_T5_21,T,1.430832207518162
62678,S_T5,CELL_S_T5_21,T,1.5617476191178628
62679,S_T5,CELL_S_T5_21,T,1.9771091999117076
62680,S_T5,CELL_S_T5_21,T,1.4527494303901913
62681,S_T5,CELL_S_T5_21,T,1.6951506734556854
62682,S_T5,CELL_S_T5_21,T,2.375760556524328
62683,S_T5,CELL_S_T5_21,T,1.0767222678373385
62684,S_T5,CELL_S_T5_21,T,1.5442144298899034
62685,S_T5,CELL_S_T5_21,T,1.9038362582729027
62686,S_T5,CELL_S_T5_21,T,3.2687303875751645
62687,S_T5,CELL_S_T5_21,T,2.0838360110289162
62688,S_T5,CELL_S_T5_21,T,1.8559456607452858
62689,S_T5,CELL_S_T5_21,T,0.8725207398903663
62690,S_T5,CELL_S_T5_21,T,1.3151158503289357
62691,S_T5,CELL_S_T5_21,T,2.070514877695377
62692,S_T5,CELL_S_T5_21,T,1.3313768607325112
62693,S_T5,CELL_S_T5_21,T,1.8111817422710632
62694,S_T5,CELL_S_T5_21,T,2.970651918821274
62695,S_T5,CELL_S_T5_21,T,1.3154894083626403
62696,S_T5,CELL_S_T5_21,T,2.395695095181592
62697,S_T5,CELL_S_T5_21,T,2.5882221606504703
62698,S_T5,CELL_S_T5_21,T,2.131775173143104
62699,S_T5,CELL_S_T5_21,T,4.404791564077121
62700,S_T5,CELL_S_T5_21,T,1.7903814105028124
62701,S_T5,CELL_S_T5_21,T,2.0027780856371735
62702,S_T5,CELL_S_T5_21,T,1.6778492157287177
62703,S_T5,CELL_S_T5_21,T,1.0920537733195343
62704,S_T5,CELL_S_T5_21,T,1.615198957762789
62705,S_T5,CELL_S_T5_21,T,1.4728123800776671
62706,S_T5,CELL_S_T5_21,T,1.505127010205575
62707,S_T5,CELL_S_T5_21,T,1.2520396129278601
62708,S_T5,CELL_S_T5_21,T,1.0855287264765374
62709,S_T5,CELL_S_T5_21,T,1.5265792809856629
62710,S_T5,CELL_S_T5_21,T,1.985068429782661
62711,S_T5,CELL_S_T5_21,T,2.083534402349831
62712,S_T5,CELL_S_T5_21,T,1.4315337673822486
62713,S_T5,CELL_S_T5_21,T,1.8501290177015932
62714,S_T5,CELL_S_T5_21,T,1.5907045119867447
62715,S_T5,CELL_S_T5_21,T,1.845043337943202
62716,S_T5,CELL_S_T5_21,T,1.560237772125966
62717,S_T5,CELL_S_T5_21,T,2.017017099900143
62718,S_T5,CELL_S_T5_21,T,0.7494685815127539
62719,S_T5,CELL_S_T5_21,T,2.0273554328379224
62720,S_T5,CELL_S_T5_21,T,1.400497930946089
62721,S_T5,CELL_S_T5_21,T,1.3906566553609054
62722,S_T5,CELL_S_T5_21,T,1.280679271657173
62723,S_T5,CELL_S_T5_21,T,1.8663312965789147
62724,S_T5,CELL_S_T5_21,T,1.1984571821977936
62725,S_T5,CELL_S_T5_21,T,1.0055565044219181
62726,S_T5,CELL_S_T5_21,T,2.557812303556764
62727,S_T5,CELL_S_T5_21,T,3.488442587248786
62728,S_T5,CELL_S_T5_21,T,1.492721021219271
62729,S_T5,CELL_S_T5_21,T,1.2979103038153956
62730,S_T5,CELL_S_T5_21,T,2.484741250286619
62731,S_T5,CELL_S_T5_21,T,1.3741141265483885
62732,S_T5,CELL_S_T5_21,T,2.4040375068244715
62733,S_T5,CELL_S_T5_21,T,2.3635559890238036
62734,S_T5,CELL_S_T5_21,T,0.8154571711877557
62735,S_T5,CELL_S_T5_21,T,1.6458620822330872
62736,S_T5,CELL_S_T5_21,T,1.7556268772420918
62737,S_T5,CELL_S_T5_21,T,1.045538959277883
62738,S_T5,CELL_S_T5_21,T,1.7061252135311162
62739,S_T5,CELL_S_T5_21,T,1.4792907671605215
62740,S_T5,CELL_S_T5_21,T,3.6943619672878105
62741,S_T5,CELL_S_T5_21,T,1.9851609912326929
62742,S_T5,CELL_S_T5_21,T,1.5649487893679914
62743,S_T5,CELL_S_T5_22,T,1.208736234502287
62744,S_T5,CELL_S_T5_22,T,2.399480843693875
62745,S_T5,CELL_S_T5_22,T,1.6171704965053568
62746,S_T5,CELL_S_T5_22,T,2.023101135348199
62747,S_T5,CELL_S_T5_22,T,2.2350981835087973
62748,S_T5,CELL_S_T5_22,T,1.9165390320065634
62749,S_T5,CELL_S_T5_22,T,2.336658801663787
62750,S_T5,CELL_S_T5_22,T,1.136795221929969
62751,S_T5,CELL_S_T5_22,T,1.239581724469401
62752,S_T5,CELL_S_T5_22,T,1.5271766178147215
62753,S_T5,CELL_S_T5_22,T,1.0072296609146807
62754,S_T5,CELL_S_T5_22,T,1.9786860769221903
62755,S_T5,CELL_S_T5_22,T,2.472617884613792
62756,S_T5,CELL_S_T5_22,T,1.7694260818720917
62757,S_T5,CELL_S_T5_22,T,1.428006198833405
62758,S_T5,CELL_S_T5_22,T,1.5824452581790558
62759,S_T5,CELL_S_T5_22,T,1.244228762072846
62760,S_T5,CELL_S_T5_22,T,1.150544137960731
62761,S_T5,CELL_S_T5_22,T,1.6892342840512053
62762,S_T5,CELL_S_T5_22,T,1.542266482389302
62763,S_T5,CELL_S_T5_22,T,1.2877054807872466
62764,S_T5,CELL_S_T5_22,T,2.45188657806373
62765,S_T5,CELL_S_T5_22,T,1.5809923698132442
62766,S_T5,CELL_S_T5_22,T,1.6764981061632693
62767,S_T5,CELL_S_T5_22,T,1.467960375639411
62768,S_T5,CELL_S_T5_22,T,1.4834989222781667
62769,S_T5,CELL_S_T5_22,T,1.4319850915524879
62770,S_T5,CELL_S_T5_22,T,2.11566935999317
62771,S_T5,CELL_S_T5_22,T,1.474393780641235
62772,S_T5,CELL_S_T5_22,T,1.6329862551896854
62773,S_T5,CELL_S_T5_22,T,1.3742852645579764
62774,S_T5,CELL_S_T5_22,T,2.2274435017963574
62775,S_T5,CELL_S_T5_22,T,2.246406694478371
62776,S_T5,CELL_S_T5_22,T,1.9849678574040384
62777,S_T5,CELL_S_T5_22,T,1.1841832990474765
62778,S_T5,CELL_S_T5_22,T,1.2995913241928703
62779,S_T5,CELL_S_T5_22,T,1.9603006025912442
62780,S_T5,CELL_S_T5_22,T,1.515688343820844
62781,S_T5,CELL_S_T5_22,T,1.2159205544956195
62782,S_T5,CELL_S_T5_22,T,2.0000379087189364
62783,S_T5,CELL_S_T5_22,T,1.4567404851552193
62784,S_T5,CELL_S_T5_22,T,2.2807623718651926
62785,S_T5,CELL_S_T5_22,T,1.547428433506871
62786,S_T5,CELL_S_T5_22,T,1.9792250035056713
62787,S_T5,CELL_S_T5_22,T,2.331629323303811
62788,S_T5,CELL_S_T5_22,T,1.187479770587458
62789,S_T5,CELL_S_T5_22,T,1.929504851281182
62790,S_T5,CELL_S_T5_22,T,2.5514421143226143
62791,S_T5,CELL_S_T5_22,T,1.8996048098733311
62792,S_T5,CELL_S_T5_22,T,1.318365357963389
62793,S_T5,CELL_S_T5_22,T,1.1735784219338976
62794,S_T5,CELL_S_T5_22,T,2.422003572944402
62795,S_T5,CELL_S_T5_22,T,1.099079442290842
62796,S_T5,CELL_S_T5_22,T,1.8441021860019935
62797,S_T5,CELL_S_T5_22,T,2.0312904241403538
62798,S_T5,CELL_S_T5_22,T,2.4360123953849095
62799,S_T5,CELL_S_T5_22,T,2.0389896689055758
62800,S_T5,CELL_S_T5_22,T,3.1394684789615246
62801,S_T5,CELL_S_T5_22,T,1.814515991771411
62802,S_T5,CELL_S_T5_22,T,1.5033109481913438
62803,S_T5,CELL_S_T5_22,T,2.7443905295672053
62804,S_T5,CELL_S_T5_22,T,2.479262874120837
62805,S_T5,CELL_S_T5_22,T,1.7294501219616898
62806,S_T5,CELL_S_T5_22,T,1.6100317272093192
62807,S_T5,CELL_S_T5_22,T,1.8100842334380278
62808,S_T5,CELL_S_T5_22,T,1.8572261405732544
62809,S_T5,CELL_S_T5_22,T,1.7589285970509922
62810,S_T5,CELL_S_T5_22,T,1.3412938912681995
62811,S_T5,CELL_S_T5_22,T,1.6068569528303076
62812,S_T5,CELL_S_T5_22,T,0.9207955871315686
62813,S_T5,CELL_S_T5_22,T,2.462009807322643
62814,S_T5,CELL_S_T5_22,T,1.397234600074271
62815,S_T5,CELL_S_T5_22,T,1.5155852228021487
62816,S_T5,CELL_S_T5_22,T,1.5949595886613426
62817,S_T5,CELL_S_T5_22,T,1.183108158203918
62818,S_T5,CELL_S_T5_22,T,3.955098292568831
62819,S_T5,CELL_S_T5_22,T,1.533974654644882
62820,S_T5,CELL_S_T5_22,T,1.209241175725659
62821,S_T5,CELL_S_T5_22,T,1.5961240479955472
62822,S_T5,CELL_S_T5_22,T,1.4617195152347178
62823,S_T5,CELL_S_T5_22,T,2.5424682212520904
62824,S_T5,CELL_S_T5_22,T,1.1348541042241955
62825,S_T5,CELL_S_T5_22,T,2.8127409131401917
62826,S_T5,CELL_S_T5_22,T,1.4319579064672754
62827,S_T5,CELL_S_T5_22,T,0.9405407099561072
62828,S_T5,CELL_S_T5_22,T,2.1533843315388217
62829,S_T5,CELL_S_T5_22,T,1.1909881176106882
62830,S_T5,CELL_S_T5_22,T,1.6697142273684704
62831,S_T5,CELL_S_T5_22,T,1.2699299302192484
62832,S_T5,CELL_S_T5_22,T,1.7248279323513376
62833,S_T5,CELL_S_T5_22,T,2.1386818251036477
62834,S_T5,CELL_S_T5_22,T,1.1810330697063496
62835,S_T5,CELL_S_T5_22,T,2.0170034723404595
62836,S_T5,CELL_S_T5_22,T,1.3009792134685902
62837,S_T5,CELL_S_T5_22,T,2.509781072833477
62838,S_T5,CELL_S_T5_22,T,1.8806610825737335
62839,S_T5,CELL_S_T5_22,T,1.2216661078564874
62840,S_T5,CELL_S_T5_22,T,1.4522752930012561
62841,S_T5,CELL_S_T5_22,T,2.0514088314196632
62842,S_T5,CELL_S_T5_22,T,0.8662784576113952
62843,S_T5,CELL_S_T5_22,T,1.7183178628997777
62844,S_T5,CELL_S_T5_22,T,1.7757778177361
62845,S_T5,CELL_S_T5_22,T,1.4998344656069482
62846,S_T5,CELL_S_T5_22,T,2.1743112996743075
62847,S_T5,CELL_S_T5_22,T,1.3948005424052525
62848,S_T5,CELL_S_T5_22,T,1.5807269183193249
62849,S_T5,CELL_S_T5_22,T,1.3756000816344378
62850,S_T5,CELL_S_T5_22,T,1.7809075376391896
62851,S_T5,CELL_S_T5_22,T,1.5216425853339546
62852,S_T5,CELL_S_T5_22,T,2.313784525783376
62853,S_T5,CELL_S_T5_22,T,1.4767448862169783
62854,S_T5,CELL_S_T5_22,T,2.1433563239171023
62855,S_T5,CELL_S_T5_22,T,1.3834304963761996
62856,S_T5,CELL_S_T5_22,T,1.8170687250943562
62857,S_T5,CELL_S_T5_22,T,1.75821566791535
62858,S_T5,CELL_S_T5_22,T,1.5580758233822205
62859,S_T5,CELL_S_T5_22,T,2.7354276317880006
62860,S_T5,CELL_S_T5_22,T,1.7402975870436657
62861,S_T5,CELL_S_T5_22,T,1.6418863262537093
62862,S_T5,CELL_S_T5_22,T,3.7317475154631774
62863,S_T5,CELL_S_T5_22,T,1.321180194986306
62864,S_T5,CELL_S_T5_22,T,0.9636822450620739
62865,S_T5,CELL_S_T5_22,T,1.1785736002614786
62866,S_T5,CELL_S_T5_22,T,1.4537223227177938
62867,S_T5,CELL_S_T5_22,T,0.9228926634499209
62868,S_T5,CELL_S_T5_22,T,2.3465099071534596
62869,S_T5,CELL_S_T5_22,T,1.29634070206093
62870,S_T5,CELL_S_T5_22,T,1.624033627310558
62871,S_T5,CELL_S_T5_22,T,0.9273277308052348
62872,S_T5,CELL_S_T5_22,T,2.330967876009598
62873,S_T5,CELL_S_T5_22,T,1.8271519135454835
62874,S_T5,CELL_S_T5_22,T,1.2811459397907412
62875,S_T5,CELL_S_T5_22,T,2.524971945142602
62876,S_T5,CELL_S_T5_22,T,1.9429485286745378
62877,S_T5,CELL_S_T5_22,T,1.6676235354521471
62878,S_T5,CELL_S_T5_22,T,2.090176540043754
62879,S_T5,CELL_S_T5_22,T,1.45917587664565
62880,S_T5,CELL_S_T5_22,T,2.410364020168371
62881,S_T5,CELL_S_T5_22,T,1.4279271131257045
62882,S_T5,CELL_S_T5_22,T,1.8916653705968258
62883,S_T5,CELL_S_T5_22,T,1.0984839895904994
62884,S_T5,CELL_S_T5_22,T,1.4473246565101185
62885,S_T5,CELL_S_T5_22,T,1.2804274128903352
62886,S_T5,CELL_S_T5_22,T,1.629123085959456
62887,S_T5,CELL_S_T5_22,T,1.46859740516485
62888,S_T5,CELL_S_T5_23,T,1.3787088928728894
62889,S_T5,CELL_S_T5_23,T,2.4003458707610372
62890,S_T5,CELL_S_T5_23,T,3.0575342796193676
62891,S_T5,CELL_S_T5_23,T,1.8001046156432172
62892,S_T5,CELL_S_T5_23,T,1.2630558333724013
62893,S_T5,CELL_S_T5_23,T,2.063741032337183
62894,S_T5,CELL_S_T5_23,T,1.343322855743824
62895,S_T5,CELL_S_T5_23,T,1.5871320366398902
62896,S_T5,CELL_S_T5_23,T,1.6817334326018953
62897,S_T5,CELL_S_T5_23,T,1.4569988940871268
62898,S_T5,CELL_S_T5_23,T,2.425348634291321
62899,S_T5,CELL_S_T5_23,T,3.034200643310742
62900,S_T5,CELL_S_T5_23,T,2.13089587790242
62901,S_T5,CELL_S_T5_23,T,1.3252319661203529
62902,S_T5,CELL_S_T5_23,T,1.607352395537167
62903,S_T5,CELL_S_T5_23,T,1.8723480227758653
62904,S_T5,CELL_S_T5_23,T,1.3957402177151823
62905,S_T5,CELL_S_T5_23,T,1.7852137084775812
62906,S_T5,CELL_S_T5_23,T,1.2614171426569274
62907,S_T5,CELL_S_T5_23,T,0.9618556840321845
62908,S_T5,CELL_S_T5_23,T,1.4637079473812162
62909,S_T5,CELL_S_T5_23,T,1.5988043357760422
62910,S_T5,CELL_S_T5_23,T,3.056451309284714
62911,S_T5,CELL_S_T5_23,T,1.927310952596152
62912,S_T5,CELL_S_T5_23,T,1.387484943530011
62913,S_T5,CELL_S_T5_23,T,1.0072788209460168
62914,S_T5,CELL_S_T5_23,T,1.6420117081329832
62915,S_T5,CELL_S_T5_23,T,1.3059477896036633
62916,S_T5,CELL_S_T5_23,T,1.1969874532771585
62917,S_T5,CELL_S_T5_23,T,1.0775567155827346
62918,S_T5,CELL_S_T5_23,T,1.613492634537796
62919,S_T5,CELL_S_T5_23,T,1.695436107344454
62920,S_T5,CELL_S_T5_23,T,1.3157061175855878
62921,S_T5,CELL_S_T5_23,T,1.6808080371697864
62922,S_T5,CELL_S_T5_23,T,2.7330437789106017
62923,S_T5,CELL_S_T5_23,T,1.5891721322077152
62924,S_T5,CELL_S_T5_23,T,2.4538733695463484
62925,S_T5,CELL_S_T5_23,T,0.9848097907351845
62926,S_T5,CELL_S_T5_23,T,1.203934922479494
62927,S_T5,CELL_S_T5_23,T,1.7372664983135302
62928,S_T5,CELL_S_T5_23,T,2.0052709365606436
62929,S_T5,CELL_S_T5_23,T,1.3165701893758086
62930,S_T5,CELL_S_T5_23,T,1.4908946169099557
62931,S_T5,CELL_S_T5_23,T,1.455345144893655
62932,S_T5,CELL_S_T5_23,T,1.5466013239262884
62933,S_T5,CELL_S_T5_23,T,1.471589580560781
62934,S_T5,CELL_S_T5_23,T,2.241856593043341
62935,S_T5,CELL_S_T5_23,T,1.1722300597116941
62936,S_T5,CELL_S_T5_23,T,1.6462567039798597
62937,S_T5,CELL_S_T5_23,T,1.502257773877223
62938,S_T5,CELL_S_T5_23,T,1.7738053813218524
62939,S_T5,CELL_S_T5_23,T,1.170964552122787
62940,S_T5,CELL_S_T5_23,T,1.4007435270401685
62941,S_T5,CELL_S_T5_23,T,0.9082741929202373
62942,S_T5,CELL_S_T5_23,T,1.6834259382205643
62943,S_T5,CELL_S_T5_23,T,1.524608381572639
62944,S_T5,CELL_S_T5_23,T,1.8486770293085544
62945,S_T5,CELL_S_T5_23,T,1.8556092766690682
62946,S_T5,CELL_S_T5_23,T,1.7078414964549078
62947,S_T5,CELL_S_T5_23,T,1.380495127411997
62948,S_T5,CELL_S_T5_23,T,1.901094736501318
62949,S_T5,CELL_S_T5_23,T,2.130474064582385
62950,S_T5,CELL_S_T5_23,T,1.6456302164428993
62951,S_T5,CELL_S_T5_23,T,1.7774320984191767
62952,S_T5,CELL_S_T5_23,T,1.1269934932774872
62953,S_T5,CELL_S_T5_23,T,0.8660787078580179
62954,S_T5,CELL_S_T5_23,T,3.6880619480983943
62955,S_T5,CELL_S_T5_23,T,1.7196937964872798
62956,S_T5,CELL_S_T5_23,T,0.7884390000257498
62957,S_T5,CELL_S_T5_23,T,1.414876485616682
62958,S_T5,CELL_S_T5_23,T,1.4235466675842587
62959,S_T5,CELL_S_T5_23,T,0.7463330485663962
62960,S_T5,CELL_S_T5_23,T,1.695951398169898
62961,S_T5,CELL_S_T5_23,T,1.322681713376969
62962,S_T5,CELL_S_T5_23,T,1.0903834946674247
62963,S_T5,CELL_S_T5_23,T,0.9935678862290103
62964,S_T5,CELL_S_T5_23,T,3.1090029937382746
62965,S_T5,CELL_S_T5_23,T,1.4691016602049813
62966,S_T5,CELL_S_T5_23,T,1.7588757037014733
62967,S_T5,CELL_S_T5_23,T,2.233046193904239
62968,S_T5,CELL_S_T5_23,T,2.213328592440712
62969,S_T5,CELL_S_T5_23,T,1.2635272483040132
62970,S_T5,CELL_S_T5_23,T,1.5139533928291982
62971,S_T5,CELL_S_T5_23,T,1.3937643955949004
62972,S_T5,CELL_S_T5_23,T,1.4191242736247989
62973,S_T5,CELL_S_T5_23,T,2.799269734460988
62974,S_T5,CELL_S_T5_23,T,1.0743330986732411
62975,S_T5,CELL_S_T5_23,T,1.6570584589108335
62976,S_T5,CELL_S_T5_23,T,0.7278439979829942
62977,S_T5,CELL_S_T5_23,T,1.4772253454276176
62978,S_T5,CELL_S_T5_23,T,1.7954852227293723
62979,S_T5,CELL_S_T5_23,T,1.0531197762054805
62980,S_T5,CELL_S_T5_23,T,2.404732177549044
62981,S_T5,CELL_S_T5_23,T,1.0785483274088326
62982,S_T5,CELL_S_T5_23,T,1.0465284990586177
62983,S_T5,CELL_S_T5_23,T,1.8149803623862677
62984,S_T5,CELL_S_T5_23,T,1.1904135359074821
62985,S_T5,CELL_S_T5_23,T,1.9006801671047489
62986,S_T5,CELL_S_T5_23,T,1.9883368841001983
62987,S_T5,CELL_S_T5_23,T,1.7823115490629002
62988,S_T5,CELL_S_T5_23,T,2.171654519026786
62989,S_T5,CELL_S_T5_23,T,1.0691468960074653
62990,S_T5,CELL_S_T5_23,T,2.504632881615022
62991,S_T5,CELL_S_T5_23,T,1.0256208861238245
62992,S_T5,CELL_S_T5_23,T,1.1689746934025027
62993,S_T5,CELL_S_T5_23,T,1.4462052845102107
62994,S_T5,CELL_S_T5_23,T,2.748478439136397
62995,S_T5,CELL_S_T5_23,T,1.409459242882734
62996,S_T5,CELL_S_T5_23,T,1.9303348122344632
62997,S_T5,CELL_S_T5_23,T,2.154257297621215
62998,S_T5,CELL_S_T5_23,T,3.1610929919384385
62999,S_T5,CELL_S_T5_23,T,1.9038744400427785
63000,S_T5,CELL_S_T5_23,T,3.1095892817661954
63001,S_T5,CELL_S_T5_23,T,1.5209263098407342
63002,S_T5,CELL_S_T5_23,T,2.8104066698772905
63003,S_T5,CELL_S_T5_23,T,1.2192845990077816
63004,S_T5,CELL_S_T5_23,T,1.597714601590284
63005,S_T5,CELL_S_T5_23,T,3.112293649822431
63006,S_T5,CELL_S_T5_23,T,1.5128920760067317
63007,S_T5,CELL_S_T5_23,T,2.60257246628799
63008,S_T5,CELL_S_T5_23,T,1.9055412168058137
63009,S_T5,CELL_S_T5_23,T,1.4289890113145194
63010,S_T5,CELL_S_T5_23,T,1.6551166681769867
63011,S_T5,CELL_S_T5_23,T,1.2680349341561508
63012,S_T5,CELL_S_T5_23,T,2.1319227804290986
63013,S_T5,CELL_S_T5_23,T,2.960544152349933
63014,S_T5,CELL_S_T5_23,T,1.5865201265155053
63015,S_T5,CELL_S_T5_23,T,1.7444224637153576
63016,S_T5,CELL_S_T5_23,T,1.6214527531301566
63017,S_T5,CELL_S_T5_23,T,1.937445959771004
63018,S_T5,CELL_S_T5_23,T,1.8507093528848355
63019,S_T5,CELL_S_T5_23,T,1.91059868299129
63020,S_T5,CELL_S_T5_23,T,3.215544932950317
63021,S_T5,CELL_S_T5_23,T,3.3676314509858902
63022,S_T5,CELL_S_T5_23,T,1.0376015618308643
63023,S_T5,CELL_S_T5_23,T,1.2318932535441858
63024,S_T5,CELL_S_T5_23,T,1.5863952551155927
63025,S_T5,CELL_S_T5_23,T,1.2159982521671255
63026,S_T5,CELL_S_T5_24,T,2.467837166954146
63027,S_T5,CELL_S_T5_24,T,2.7064713514476306
63028,S_T5,CELL_S_T5_24,T,1.8170504311970204
63029,S_T5,CELL_S_T5_24,T,1.625118946664878
63030,S_T5,CELL_S_T5_24,T,2.0001736506254044
63031,S_T5,CELL_S_T5_24,T,1.6926326509598713
63032,S_T5,CELL_S_T5_24,T,1.945272639060973
63033,S_T5,CELL_S_T5_24,T,1.9529048363313115
63034,S_T5,CELL_S_T5_24,T,3.2159700356847876
63035,S_T5,CELL_S_T5_24,T,1.3559061111641082
63036,S_T5,CELL_S_T5_24,T,1.560398071894493
63037,S_T5,CELL_S_T5_24,T,1.8156837447769147
63038,S_T5,CELL_S_T5_24,T,1.5862405031737057
63039,S_T5,CELL_S_T5_24,T,1.2632181768803745
63040,S_T5,CELL_S_T5_24,T,1.942622838547093
63041,S_T5,CELL_S_T5_24,T,1.5472509666247625
63042,S_T5,CELL_S_T5_24,T,2.63858034981643
63043,S_T5,CELL_S_T5_24,T,1.7467080865393776
63044,S_T5,CELL_S_T5_24,T,1.7459762267138468
63045,S_T5,CELL_S_T5_24,T,1.4082237324057916
63046,S_T5,CELL_S_T5_24,T,1.1892034569072705
63047,S_T5,CELL_S_T5_24,T,2.406165225548731
63048,S_T5,CELL_S_T5_24,T,1.4583286207759902
63049,S_T5,CELL_S_T5_24,T,1.3876764113267863
63050,S_T5,CELL_S_T5_24,T,1.5434506857623504
63051,S_T5,CELL_S_T5_24,T,1.468642115100264
63052,S_T5,CELL_S_T5_24,T,2.9288099266108607
63053,S_T5,CELL_S_T5_24,T,1.3757274867085123
63054,S_T5,CELL_S_T5_24,T,1.7996766926983558
63055,S_T5,CELL_S_T5_24,T,1.0819865117735592
63056,S_T5,CELL_S_T5_24,T,3.3326911593832134
63057,S_T5,CELL_S_T5_24,T,2.4616955423253275
63058,S_T5,CELL_S_T5_24,T,1.9835161106446877
63059,S_T5,CELL_S_T5_24,T,1.703562933248408
63060,S_T5,CELL_S_T5_24,T,1.789836021457036
63061,S_T5,CELL_S_T5_24,T,1.519484740299637
63062,S_T5,CELL_S_T5_24,T,1.6772303096700982
63063,S_T5,CELL_S_T5_24,T,1.0646508091182794
63064,S_T5,CELL_S_T5_24,T,1.7778877788967693
63065,S_T5,CELL_S_T5_24,T,1.6510474251673053
63066,S_T5,CELL_S_T5_24,T,1.6322158763108814
63067,S_T5,CELL_S_T5_24,T,0.825782404852798
63068,S_T5,CELL_S_T5_24,T,1.0433487298833521
63069,S_T5,CELL_S_T5_24,T,1.923673394683747
63070,S_T5,CELL_S_T5_24,T,1.018402429805789
63071,S_T5,CELL_S_T5_24,T,1.603158521741654
63072,S_T5,CELL_S_T5_24,T,1.0942479148812496
63073,S_T5,CELL_S_T5_24,T,1.9312152520513308
